Event_ID,Timestamp,Vehicle_ID,Is_Violation,Violation_Type,Details,Speed_KPH,Throttle,Brake,Steer,Heading,Latitude,Longitude,Altitude,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,LiDAR_Points,Proximity_Alert,Collision_Partner,Traffic_Light_State,Lane_Type
b150377c,2025-04-13 11:39:59,1f207380,1,Red Light Violation,Approaching red light at 11.83 km/h,11.830392665329885,0.0,1.0,0.004362199455499649,90.03047943115234,7.93286836255902e-05,0.0008928363092996997,0.0016304015880450606,-4.216508586471315,0.08278154639407649,9.85928220987292,-0.0029169662715631648,0.024387237897048122,0.009591330191071924,8648,1,None,Red,Driving
245651b9,2025-04-13 11:40:00,e13fa959,0,None,None,0.0023118721310683788,0.0,1.0,0.01595681719481945,-87.52071380615234,0.0003663694230482406,-0.0003734907264583339,-0.018736304715275764,0.009876640254645623,-0.008946024874912542,9.96801235279483,-0.015718073260028675,-0.0009289602151740495,9.25953457952362e-05,8328,1,None,Red,Driving
1e840ceb,2025-04-13 11:40:01,1f207380,0,None,None,0.010201688004950341,0.0,1.0,0.0,90.18944549560547,6.599331806000919e-05,0.000892788882375825,0.0017022322863340378,0.055323491908276214,0.05116673254937265,9.871410815897645,-0.018371238646646686,-0.02576492021199074,0.008099417683069345,8712,1,None,Red,Driving
638224e7,2025-04-13 11:40:03,e66feb1f,1,Lane Violation,Crossed lane markings,16.25745746042214,0.07703787088394165,0.0,0.07519163936376572,-4.374544143676758,0.0005520569671233488,-0.0006407218411914643,-0.00346935261040926,-0.2818058265733402,0.027870469061716724,9.78637537157377,0.012101654562986246,-0.009456835071823669,0.10570439672102458,9568,1,None,Green,Driving
4fe57790,2025-04-13 11:40:04,e66feb1f,0,None,None,15.471502435707581,0.08160745352506638,0.0,0.032310113310813904,-2.258056879043579,0.0005529706892986042,-0.0006111410108250376,-0.0034912489354610443,-0.2810995672079265,0.0726779519182648,9.814804386456439,0.004569396005775626,-0.0034281329632424164,0.028330922661317825,9524,1,None,Green,Driving
b1e11690,2025-04-13 11:40:11,e5fa1449,1,Red Light Violation,Approaching red light at 15.61 km/h,15.613605366172225,0.0,1.0,0.0006948008667677641,-89.62118530273438,-0.0004571443154759436,0.0009523807436883914,0.14162300527095795,-2.570004442637069,-0.010129226791891505,9.924580919057007,-0.0023047030052980692,0.008988723678886748,0.007635450902052657,9064,1,None,Red,Driving
cc244e8f,2025-04-13 11:54:12,2099ca90,1,Lane Violation,Crossed lane markings,17.886745819393607,0.8500000238418579,0.0,0.19417314231395721,-78.00874328613281,0.00016328462784542808,-0.0009540044990069462,-0.010987319983541965,0.1406427750672899,1.770084064497219,9.883448147918953,-0.023225091434876312,-0.003324995504197155,0.5066087252164914,9032,1,None,None,Driving
ee6d6c57,2025-04-13 11:54:15,dbddff7b,1,Lane Violation,Crossed lane markings,20.293158013757097,0.40953952074050903,0.0,0.056850649416446686,-80.01172637939453,-0.0010204492766092699,-0.00039980232027021144,0.010836982168257236,0.1448418692015236,0.9364807907057774,9.714880128364015,-0.013366598646709468,-0.0046101826242012575,0.2810705173312684,8472,1,None,None,Driving
0179064e,2025-04-13 11:54:16,113feb5c,1,Lane Violation,Crossed lane markings,17.865854303211762,0.8500000238418579,0.0,-0.05471404641866684,-10.990984916687012,-0.00025016453274417927,0.0005372166919959209,-0.01941589266061783,0.2898634659432649,-0.29492652615919424,9.800797146806259,-0.010408871994354248,-0.001673387072695784,-0.14197938803316684,9392,1,vehicle.lincoln.mkz_2017,None,Driving
20ecb7f7,2025-04-13 11:54:22,e25d789f,1,Lane Violation,Crossed lane markings,19.266169718302983,0.8240005373954773,0.0,-0.05390509217977524,79.95804595947266,-0.0004225811565419235,-0.0010227248780531042,0.03921886533498764,-1.2307464132202637,-0.9192690701162802,9.708057316602087,0.0018348829229635451,-0.008355031331845439,-0.17996323386673146,8340,1,None,None,Driving
e82de42a,2025-04-13 11:54:24,ec4d768e,1,Lane Violation,Crossed lane markings,18.39262537160065,0.8500000238418579,0.0,0.34727388620376587,-139.78016662597656,-0.0011391648296950052,-0.0007482238052997271,0.04251743108034134,0.9389715577136332,4.542032346580607,9.77890872570092,0.008551963802875723,0.0015594405655525658,0.8208944642735901,7908,1,None,None,Driving
0cdcc61e,2025-04-13 11:54:37,263486d3,1,Lane Violation,Crossed lane markings,20.467761287800666,0.1929561048746109,0.0,-0.17192810773849487,-12.516863822937012,-0.0012228200292980773,0.0006708737821888851,-0.0034690473694354296,0.08143427813833493,-0.3387370122790076,9.843629658441923,0.02145165929617938,-0.0006499313857941174,-0.12020482279195782,8228,1,None,None,Driving
d9bf0fa2,2025-04-13 11:54:45,113feb5c,1,Lane Violation,Crossed lane markings,16.432257190970613,0.8500000238418579,0.0,-0.24997183680534363,-106.0741958618164,0.00024475849737370936,0.0009817359534863273,-0.019213905557990074,1.4215348058108237,-2.261707367678513,9.830427712362416,0.0216657820124419,-0.010243824714015136,-0.613495017265677,8360,1,vehicle.lincoln.mkz_2017,None,Driving
e1780da3,2025-04-13 11:54:48,85913367,1,Lane Violation,Crossed lane markings,20.181594892563073,0.42076271772384644,0.0,-0.06994260102510452,172.32424926757812,-0.00012146501249787889,-1.8313502720071367e-05,0.1417286992073059,-0.3001192251680225,-0.61850909208031,9.774743576225243,-0.005527545738332326,0.010243302423381851,-0.17499909832380178,9548,1,None,None,Driving
925b4780,2025-04-13 11:54:53,263486d3,1,Lane Violation,Crossed lane markings,20.42956812005091,0.17327453196048737,0.0,-0.006757473107427359,-89.12277221679688,-0.0007509176134448126,0.0009501965008215024,-0.0034851455129683018,0.16333600922168579,-0.08962728992248903,9.734612312504069,-0.0058766631040913925,-0.013004516388265573,-0.013635838247665932,9536,1,None,None,Driving
8a1e9daf,2025-04-13 11:55:03,113feb5c,1,Lane Violation,Crossed lane markings,19.081441969441748,0.5408535003662109,0.0,0.005121160764247179,-168.59518432617188,0.0005830192437201731,0.000561274478883492,-0.01854141242802143,-1.7699746389320787,0.08210050254674622,9.729588493816447,0.0050306688291660556,0.011873595117335321,0.014452370369511983,9232,1,vehicle.lincoln.mkz_2017,None,Driving
80b0c06a,2025-04-13 11:55:10,50fba257,1,Lane Violation,Crossed lane markings,19.72009925125183,0.8033772110939026,0.0,0.09396359324455261,176.47044372558594,-0.0005963927452796725,0.0007764528312636899,-0.003451194614171982,-0.18163440309414325,0.49152158418969116,9.82267809164675,0.0020630844681265173,0.006279172622749565,0.17500082407726436,9484,1,None,None,Driving
f193cbfc,2025-04-13 12:44:19,21d62364,1,1.7639999270439148,0.0,0.0,0.0,0.15919795632362366,0,0,0,0,0,0,0,0,0,0,0,vehicle.citroen.c3,None,Driving
1b187e73,2025-04-13 12:44:21,c860a016,0,9.87509064341393,0.8500000238418579,0.0,-0.16723009943962097,-3.060272693634033,-0.00021921094310073386,-0.0005739424364192859,-0.010638007894158363,2.7859959602355957,-0.7103598117828369,9.761520385742188,0.0015092379180714488,0.014552105218172073,-0.20534981787204742,5200,1,None,None,Driving
843c6b1f,2025-04-13 12:44:21,21d62364,0,5.62105132807382,0.8500000238418579,0.0,0.012895486317574978,-0.0922241285443306,-0.00025129861535333475,-0.0005993457566637506,-0.03497558459639549,1.0281702280044556,0.025451278313994408,14.523287773132324,-0.0009996728040277958,-0.036465443670749664,0.010138546116650105,5352,1,vehicle.citroen.c3,None,Driving
41dbd92d,2025-04-13 12:44:21,e6b7d215,0,8.901166006079013,0.8500000238418579,0.0,0.0070270393043756485,-179.52117919921875,-0.00011640699446502367,-0.0007935716890938969,-0.009307594038546085,6.33451509475708,0.04534456878900528,9.623106956481934,0.028733670711517334,-0.012984567321836948,-0.05995933338999748,5344,1,None,None,Driving
aa10a5c1,2025-04-13 12:44:21,8bb7bae6,0,9.792206734195185,0.8500000238418579,0.0,0.002605427522212267,-179.7574005126953,-0.00014796256165539035,-0.0007687436259094648,-0.002843666123226285,5.189803600311279,0.008937444537878036,9.682969093322754,1.5156594599829987e-05,-0.00337184383533895,0.0031787340994924307,5048,1,None,None,Driving
8c743cd9,2025-04-13 12:44:21,3df87ac0,0,4.377948410386868,0.8500000238418579,0.0,0.014363949187099934,-89.2544174194336,0.00013260502805678698,-0.000926806803029207,0.06746284663677216,2.4264168739318848,0.07443785667419434,9.718803405761719,-5.7363416999578476e-05,-0.001516032381914556,-0.005827900022268295,5340,1,None,None,Driving
c2055e1e,2025-04-13 12:44:21,726facb2,0,0.00296433438644922,0.8500000238418579,0.0,0.02481616474688053,-89.35881805419922,0.00015336830571754945,-0.0009580508654600724,-0.028633994981646538,-0.02718726173043251,-0.00013877637684345245,9.640620231628418,0.0013816733844578266,0.0005999536952003837,8.714334398973733e-06,5256,1,None,None,Driving
da86210c,2025-04-13 12:44:21,f2b02d2f,0,0.0904332601703923,0.8500000238418579,0.0,-0.011573432013392448,90.64228057861328,-0.0005361980754230444,-0.000996807983164051,0.01827472634613514,0.0011564439628273249,0.000698137329891324,8.520907402038574,-0.008828762918710709,0.001969055738300085,-9.059155559043575e-07,5052,1,None,None,Driving
70207583,2025-04-13 12:44:22,80846294,0,7.793555637531198,0.8500000238418579,0.0,-0.004376536700874567,90.47606658935547,-0.0005161089351588544,-0.0010279896778193009,0.0055288695730268955,2.795642375946045,0.014236688613891602,9.599260330200195,-0.021542184054851532,0.009147530421614647,-0.009190346114337444,5076,1,None,None,Driving
29a0fd3d,2025-04-13 12:44:22,905d8477,0,6.083000131917869,0.8500000238418579,0.0,-0.03461848571896553,90.48114013671875,-0.0006576075394804093,-0.0009981745913462214,0.03390438109636307,3.2388417720794678,-0.002773761749267578,7.740874767303467,-0.028372807428240776,-0.005138399079442024,-0.011933981440961361,5700,1,None,None,Driving
7abe311b,2025-04-13 12:44:22,e56fba8c,0,4.101065631438756,0.8500000238418579,0.0,-0.011676177382469177,90.4875717163086,-0.0006312758646345173,-0.0010293760243744133,0.02835567481815815,2.287853717803955,-0.006587982177734375,7.874396324157715,0.0013297777622938156,-0.018067141994833946,-0.013567956164479256,5460,1,None,None,Driving
ef8d191c,2025-04-13 12:44:22,4bac2da4,0,10.104832485642275,0.8500000238418579,0.0,0.006372382864356041,0.6622762084007263,0.0005190298374060376,-0.00021390805443614164,0.033835943788290024,5.691039085388184,0.006844870746135712,7.743100166320801,0.007838915102183819,-0.014994796365499496,0.004226735793054104,5216,1,None,None,Driving
9968779a,2025-04-13 12:44:22,c00cfe6e,0,8.019998704191813,0.8500000238418579,0.0,-0.0099508510902524,90.55834197998047,8.555535211485221e-05,-0.0009899402630285164,-0.004631614778190851,5.619216442108154,-0.024579524993896484,9.708403587341309,-0.00022158461797516793,7.990896119736135e-05,-0.0041185542941093445,5688,1,None,None,Driving
93e25fb9,2025-04-13 12:44:22,33bb48fe,0,4.589298956512016,0.8500000238418579,0.0,-0.011492948047816753,90.5989761352539,0.0001266891018616434,-0.0010209271097869803,-0.006507453974336386,4.021742343902588,-0.04694938659667969,9.697275161743164,-0.00019508239347487688,-0.0005420770030468702,-0.008830069564282894,5764,1,None,None,Driving
215ad4cf,2025-04-13 12:44:22,c2dc7196,0,6.552420828525407,0.8500000238418579,0.0,0.0077010150998830795,90.76080322265625,0.00020659080657026152,-0.000987580773565749,-0.019255828112363815,3.3557968139648438,0.037421464920043945,9.363966941833496,-0.0003580577904358506,-0.0014853128232061863,-0.008399132639169693,4960,1,None,None,Driving
7b039d50,2025-04-13 12:44:22,23bcc889,0,5.362612030873048,0.8500000238418579,0.0,0.005920180585235357,90.71234130859375,0.00022864108784403925,-0.0010187664433099941,0.03949279710650444,2.946197986602783,-0.0302431583404541,9.597504615783691,-0.0007315467810258269,0.0002472361084073782,0.014363249763846397,5772,1,None,None,Driving
758f936a,2025-04-13 12:44:22,141b7684,0,11.028032873091055,0.8500000238418579,0.0,-0.02084186300635338,0.024023206904530525,-0.001262401224053633,-0.0005054067276713655,-0.024031810462474823,5.656207084655762,-0.03417018800973892,9.657323837280273,-0.007252764422446489,-0.011106490157544613,-0.031176669523119926,4808,1,None,None,Driving
e558580b,2025-04-13 12:44:23,67620aac,0,3.1768562457644722,0.8500000238418579,0.0,-0.03581323102116585,0.2338571846485138,-0.0012311315291668734,-0.00048701577282665167,0.02355094812810421,4.468125820159912,-0.08602803945541382,8.081323623657227,-0.004658518824726343,-0.022715173661708832,-0.015051964670419693,4880,1,None,None,Driving
4d9d5242,2025-04-13 12:44:23,905d8477,1,12.023092846149288,0.8500000238418579,0.0,-0.025975342839956284,90.02042388916016,-0.0006687912467668866,-0.0009980349149432493,-0.010801734402775764,3.279244899749756,-0.10019993782043457,10.260074615478516,0.006413045339286327,0.0030374950729310513,-0.019948696717619896,5408,1,None,None,Driving
4215535c,2025-04-13 12:44:23,796a5f61,0,8.547790765212122,0.8500000238418579,0.0,-0.002565454924479127,-179.68052673339844,-0.0011696715816498227,2.1807800846221166e-05,0.0319359190762043,3.9612314701080322,0.006826996803283691,8.151885986328125,-0.0008631572127342224,0.009196803905069828,0.0046864948235452175,5344,1,None,None,Driving
e3dd6480,2025-04-13 12:44:23,3ca2e272,0,10.070443459419955,0.8500000238418579,0.0,-0.00330836302600801,-179.70095825195312,-0.0012012727167274306,4.747108677077586e-05,0.043545912951231,7.421956539154053,-0.00978698581457138,9.695544242858887,-0.0004898214829154313,0.00025920363259501755,-0.004411348607391119,5584,1,None,None,Driving
60ee03b0,2025-04-13 12:44:23,701066c9,0,8.311464344411245,0.8500000238418579,0.0,0.016442956402897835,0.610088586807251,-0.0012349018325323868,0.0004156324953697591,0.13993701338768005,3.8164708614349365,0.042830999940633774,9.706533432006836,2.2955126041779295e-05,0.0003607615362852812,0.013598249293863773,4732,1,None,None,Driving
4a12fa9d,2025-04-13 12:44:23,21d62364,0,12.568213492925478,0.8500000238418579,0.0,0.0019408827647566795,0.2346411794424057,-0.0002514116141156819,-0.0005751361624981702,-0.01966102607548237,1.8368879556655884,0.0041719540022313595,9.80862808227539,-1.9409959350014105e-05,-0.00038680460420437157,0.0031989484559744596,5064,1,vehicle.citroen.c3,None,Driving
ef8d5129,2025-04-13 12:44:23,905d8477,0,15.059393998803609,0.8500000238418579,0.0,-0.020526405423879623,89.67799377441406,-0.0006789922846195395,-0.0009978740609109748,-0.01092121098190546,2.652371883392334,-0.07259535789489746,9.95562744140625,0.0032312083058059216,0.0015502246096730232,-0.019832659512758255,5888,1,None,None,Driving
4862ef04,2025-04-13 12:44:24,33bb48fe,1,14.818672743031819,0.8500000238418579,0.0,0.0019911681301891804,90.2754898071289,0.0001015630098066822,-0.0010210248421474504,-0.00750110624358058,3.4056684970855713,0.013791799545288086,9.808182716369629,-5.6316115660592914e-05,-0.00046148939873091877,0.00301038334146142,5068,1,None,Red,Driving
f091ba02,2025-04-13 12:44:26,33bb48fe,0,0.0009155075708814282,0.0,1.0,0.0007618034142069519,90.33264923095703,8.249908267998762e-05,-0.0010211358704952497,-0.006493530236184597,-22.264848709106445,-0.010835647583007812,9.810142517089844,-6.158370524644852e-06,0.006372340023517609,-2.4477671104250476e-05,5100,1,None,Red,Driving
35c90047,2025-04-13 12:44:27,c2dc7196,1,17.42623347269937,0.40475577116012573,0.0,-0.0007661748677492142,90.72161102294922,9.850550671330893e-05,-0.000989145999125649,-0.004457206465303898,-0.023831738159060478,-0.005356358364224434,9.804315567016602,0.0002294644364155829,-0.0005662055336870253,-0.001594560220837593,5540,1,None,Red,Driving
d9c29859,2025-04-13 12:44:28,c2dc7196,0,3.147555918228273,0.0,1.0,-0.000870533986017108,90.69512939453125,7.883057241997449e-05,-0.0009893867661539323,-0.0025539398193359375,-5.212324619293213,-0.0018110275268554688,9.757072448730469,6.333086639642715e-05,0.012426845729351044,9.082366159418598e-05,5756,1,None,Red,Driving
31741340,2025-04-13 12:44:29,c860a016,1,20.547943825362793,0.1017770990729332,0.0,-0.1746923327445984,-71.0069808959961,-0.0001019024515755973,-0.000415807022337457,-0.007893065921962261,-1.2562917470932007,-2.0615148544311523,9.873737335205078,0.009297685697674751,0.029874496161937714,-0.47721368074417114,5484,1,None,None,Driving
b47c9e4b,2025-04-13 12:44:30,c860a016,0,17.681881046359212,0.8500000238418579,0.0,-0.15196757018566132,-75.72384643554688,-9.214942507185242e-05,-0.0004132888377269558,-0.006575469858944416,-9.317073822021484,-1.9227080345153809,10.087162017822266,-0.0016627237200737,0.05060800164937973,-0.32063058018684387,5576,1,None,None,Driving
83aafbff,2025-04-13 12:44:30,8bb7bae6,1,18.430133717767045,0.8500000238418579,0.0,-0.19412077963352203,126.6648941040039,-0.00021468958779280456,-0.0009621071696356868,-0.0014504241989925504,2.3521673679351807,-2.8063952922821045,9.90853214263916,-0.016213921830058098,-0.014154354110360146,-0.34183469414711,5120,1,None,None,Driving
8e23b05e,2025-04-13 12:44:30,8bb7bae6,0,21.175285961727095,0.4175156354904175,0.0,-0.16299816966056824,120.74100494384766,-0.00022915454255212353,-0.0009708841661372648,-0.0008977889665402472,2.8453638553619385,-3.494553565979004,9.789067268371582,-0.013931754976511002,-0.004777842201292515,-0.40982699394226074,5080,1,None,None,Driving
94c07f29,2025-04-13 12:44:32,e6b7d215,1,20.264189099341507,0.6173195242881775,0.0,0.0718109980225563,-81.71525573730469,5.7503187647967025e-05,-0.000953392746517776,-0.010940131731331348,0.21818792819976807,0.5632070899009705,9.812314987182617,-0.0019743377342820168,0.0005696284351870418,0.08703447133302689,5340,1,None,None,Driving
4ead0038,2025-04-13 12:44:33,e6b7d215,0,20.4985012899851,0.35663852095603943,0.0,0.02572771906852722,-79.74402618408203,7.510617103889672e-05,-0.000950013852335771,-0.01095172856003046,-0.5384883284568787,-0.09984859824180603,9.807792663574219,-0.00038121803663671017,-0.00013912058784626424,0.09192724525928497,5484,1,None,None,Driving
c890c2d5,2025-04-13 12:44:33,905d8477,1,20.49782084430246,0.2695557177066803,0.0,-0.03374989330768585,68.4801025390625,-0.0009486246272416565,-0.0009420962974893794,-0.003448066534474492,-0.2388685792684555,-0.1291966289281845,9.811423301696777,0.002125162398442626,0.0005427983123809099,-0.049799028784036636,5160,1,None,None,Driving
95198378,2025-04-13 12:44:34,905d8477,0,20.605400862556873,0.27763238549232483,0.0,-0.06266088783740997,66.0044174194336,-0.0009718725240048798,-0.0009314318876112323,-0.0034759140107780695,0.46743354201316833,-0.18223220109939575,9.806312561035156,0.0044511836022138596,-0.00031561788637191057,-0.09356861561536789,5296,1,None,None,Driving
8436db4a,2025-04-13 12:44:39,905d8477,1,20.531635163308994,0.3077365458011627,0.0,-0.06510364264249802,52.8952751159668,-0.0010884982768288864,-0.0008577160553463163,-0.0034569930285215378,0.22427856922149658,-1.4818909168243408,9.805726051330566,-0.004054720047861338,-0.000377266900613904,-0.12358677387237549,5276,1,None,None,Driving
dd92b245,2025-04-13 12:44:40,905d8477,0,20.654496822794187,0.17649102210998535,0.0,-0.07377927005290985,49.44776153564453,-0.0011038698774399336,-0.0008440866402937933,-0.0034683607518672943,0.3548700213432312,-0.41746464371681213,9.806266784667969,0.005571156740188599,0.00012360350228846073,-0.09732306748628616,5468,1,None,None,Driving
8e9bbc04,2025-04-13 12:44:42,3df87ac0,1,13.917379897724441,0.0,1.0,0.035307060927152634,-5.116029739379883,0.0005198788958438172,-0.000651622083504659,0.06850975006818771,-3.5890891551971436,0.1340075582265854,9.873111724853516,-0.00012204224185552448,0.009579557925462723,0.04557487368583679,4968,1,None,Red,Driving
e2928890,2025-04-13 12:44:43,c00cfe6e,1,20.23814742309554,0.16277672350406647,0.0,0.0912841409444809,101.53866577148438,-0.00043460552660690155,-0.0009993016661484176,-0.00521583529189229,-1.1461119651794434,1.1347181797027588,9.812345504760742,-0.0006832671351730824,0.001106367213651538,0.2428942322731018,5308,1,None,None,Driving
521473e4,2025-04-13 12:44:44,3df87ac0,0,0.028017663072213945,0.0,1.0,0.06109120696783066,-3.4710090160369873,0.000520452096822055,-0.0006409214866094513,0.07045535743236542,-0.070196233689785,-0.0022216876968741417,9.823514938354492,0.003071596147492528,-0.04422210156917572,2.2670974431093782e-05,5376,1,None,Red,Driving
dcc9ac1d,2025-04-13 12:44:44,c00cfe6e,0,20.762303906732395,0.28258422017097473,0.0,0.01675119623541832,104.11286926269531,-0.0004540213347752342,-0.0010040776670402292,-0.0052367402240633965,1.7011606693267822,0.12995028495788574,9.811529159545898,-0.00024582899641245604,-0.0006555457948707044,0.06045948714017868,5144,1,None,None,Driving
76e6b65f,2025-04-13 12:44:47,c860a016,1,13.442974311079448,0.0,1.0,0.0,-89.57281494140625,0.0003523529851179319,-0.00040579750837128225,-0.005828704684972763,-5.804877758026123,-0.005624294281005859,9.907564163208008,-8.562952280044556e-05,0.03690924495458603,-1.4246494174585678e-05,5012,1,None,Red,Driving
e59ae0aa,2025-04-13 12:44:48,c860a016,0,0.01673844704218862,0.0,1.0,0.0016674180515110493,-89.65019989013672,0.0003619371645697811,-0.00040571920597167697,-0.00034927367232739925,-19.99045181274414,-0.11701583862304688,10.065997123718262,-0.0005390681326389313,0.04413910210132599,1.0095565812662244e-05,5012,1,None,Red,Driving
4a23e1c2,2025-04-13 12:44:58,3ca2e272,1,19.628617236430962,0.8500000238418579,0.0,0.3775716722011566,-139.8141632080078,-0.0011425188452847124,-0.0007425710916764048,0.04284068942070007,-0.47856807708740234,3.802285671234131,9.800607681274414,-0.0020650450605899096,0.002295646583661437,0.8266288638114929,5068,1,None,None,Driving
9534c155,2025-04-13 12:44:59,3ca2e272,0,22.95352493508038,0.0,0.699999988079071,0.05437676981091499,-128.74017333984375,-0.0011259682881359367,-0.0007560361573597781,0.042719077318906784,2.575852155685425,0.8757808208465576,9.819084167480469,-0.001611808082088828,0.0009694977197796106,0.280034601688385,5084,1,None,None,Driving
ed79b22d,2025-04-13 12:45:13,4bac2da4,1,17.041875078876693,0.0,1.0,0.007986100390553474,89.99417114257812,0.00011271322011907614,0.0008932846033879433,-0.0035435103345662355,0.6875528693199158,0.0013701915740966797,9.804866790771484,2.8504757210612297e-05,-0.0021503299940377474,0.010182149708271027,5560,1,None,Red,Driving
34eb26c3,2025-04-13 12:45:14,701066c9,1,19.84065609272744,0.8500000238418579,0.0,-0.1375722587108612,-118.46617889404297,-0.00022274315234938058,0.0009245799992956615,0.14174319803714752,0.6529560089111328,-2.8398871421813965,9.789714813232422,-0.01143417228013277,-0.004060486331582069,-0.3353121280670166,4972,1,None,None,Driving
e68e717b,2025-04-13 12:45:14,4bac2da4,0,0.014926287718796569,0.0,1.0,0.006805707700550556,90.23758697509766,8.397167323437316e-05,0.0008931589083324719,-0.0023698043078184128,-16.097415924072266,-0.0042095184326171875,9.845602989196777,-0.00011216010898351669,0.015299657359719276,0.0013467277167364955,5432,1,None,Red,Driving
f62e7640,2025-04-13 12:45:15,701066c9,0,20.37352626808104,0.5881072878837585,0.0,-0.18287484347820282,-129.71282958984375,-0.00019647838577441235,0.0009050716332271711,0.14174441993236542,1.5546119213104248,-2.3299357891082764,9.797027587890625,-0.02245745062828064,-0.00420328788459301,-0.33334848284721375,4964,1,None,None,Driving
4c135684,2025-04-13 12:45:20,3df87ac0,1,13.867620800565843,0.0,1.0,-0.0008381697698496282,89.9185562133789,8.683260647046609e-05,-0.0004700871367120722,0.06759276986122131,-2.7786529064178467,0.009724855422973633,9.956563949584961,-1.4118850231170654e-05,0.015470640733838081,-0.007736194878816605,5468,1,None,Red,Driving
12a33b63,2025-04-13 12:45:20,c2dc7196,1,13.157134690259879,0.0,1.0,-0.0005661552422679961,0.2225310504436493,-0.0002198967144835251,-0.0006484348160266332,-0.0038038252387195826,-5.89752721786499,0.00821771938353777,9.822517395019531,0.00022929615806788206,0.027866600081324577,-0.001278461655601859,5244,1,None,Red,Driving
3ce13658,2025-04-13 12:45:20,3df87ac0,0,0.02835375131780817,0.0,1.0,-0.005163120571523905,90.11228942871094,7.747863094209606e-05,-0.0004700498188507286,0.0718156024813652,0.06034310907125473,-0.0011872798204421997,9.587204933166504,-0.00014130398631095886,-0.047533068805933,-1.8844788428395987e-05,5164,1,None,Red,Driving
4947a586,2025-04-13 12:45:21,c2dc7196,0,0.027577266796706343,0.0,1.0,0.002127863233909011,0.09017889946699142,-0.0002199380416954,-0.0006388753438171396,-0.0017670440720394254,-0.05431868135929108,-0.0004684218147303909,9.773176193237305,-0.00018896840629167855,-0.04301925748586655,-2.5337563783978112e-05,4992,1,None,Red,Driving
9e76cedb,2025-04-13 12:45:23,23bcc889,1,23.220048729289122,0.0,0.699999988079071,-0.04992783069610596,79.7639389038086,-0.00042322823934171083,-0.0010225599118598,0.038511086255311966,7.583518028259277,-0.8221964836120605,9.798532485961914,0.001917123794555664,-0.006569711025804281,-0.22017554938793182,5412,1,None,None,Driving
0cb4be07,2025-04-13 12:45:24,23bcc889,0,20.347175183157134,0.23885834217071533,0.0,-0.004841542802751064,77.97058868408203,-0.0004419465907403719,-0.0010186697389897815,0.03920810669660568,-3.3055710792541504,-0.0024302005767822266,9.785721778869629,0.0013592883478850126,0.005225589964538813,-0.08703665435314178,5180,1,None,None,Driving
e1098410,2025-04-13 12:45:35,905d8477,1,20.505401534149353,0.23823833465576172,0.0,-0.17610958218574524,-12.357133865356445,-0.00122158089810398,0.0006755118200781537,-0.003433570731431246,-0.6240829229354858,-1.9916622638702393,9.809659957885742,-0.004705018363893032,0.0008030628669075668,-0.1635798066854477,4768,1,None,None,Driving
aaee9154,2025-04-13 12:45:36,905d8477,0,20.557788294937065,0.28473415970802307,0.0,-0.08466711640357971,-16.351606369018555,-0.0012153745505401048,0.0006950272453564115,-0.0034414289984852076,-0.10824868083000183,-0.469341516494751,9.810416221618652,0.005195752717554569,-1.4302531781140715e-05,-0.10722238570451736,5428,1,None,None,Driving
5de57e26,2025-04-13 12:45:37,67620aac,1,13.72964994274659,0.0,1.0,0.004559098277240992,-89.80465698242188,-0.00045584024641698306,0.0009524065817668607,0.0031513976864516735,0.6515834927558899,-0.14772480726242065,9.610382080078125,-0.0014749616384506226,0.016331419348716736,-0.0005174223333597183,5276,1,None,Red,Driving
fc5a1608,2025-04-13 12:45:38,67620aac,0,1.3908055232020877,0.0,1.0,0.0014923959970474243,-89.71111297607422,-0.0004495949361142948,0.0009524427002479041,0.003852958558127284,-19.222936630249023,0.010229110717773438,9.83726978302002,9.685754776000977e-07,0.12973064184188843,-0.0010184040293097496,5412,1,None,Red,Driving
39ad4ccf,2025-04-13 12:45:55,701066c9,1,16.88915802220658,0.2945857048034668,0.0,-0.0006155604496598244,-179.83978271484375,-0.00014935908581037438,-0.00018461300212726796,0.1416207104921341,-0.08995625376701355,0.0008740356424823403,9.80656623840332,-5.381769824452931e-06,-0.0008422773098573089,-4.52480890089646e-05,5500,1,None,Red,Driving
1d58a939,2025-04-13 12:45:56,701066c9,0,4.15073022715296,0.0,1.0,-0.0006155604496598244,-179.7916717529297,-0.00014930418846859084,-0.0002047058262160945,0.14228977262973785,-5.1619157791137695,-0.04348378628492355,9.792724609375,-0.00022772631200496107,0.00039723311783745885,0.01789277233183384,5524,1,None,Red,Driving
0179ef45,2025-04-13 12:45:57,905d8477,1,20.478338744735762,0.2172146588563919,0.0,-0.008442755788564682,-89.18072509765625,-0.000741291250079712,0.0009502594854212724,-0.0034644699189811945,-0.22867940366268158,-0.08676502108573914,9.812199592590332,-0.0003279042721260339,0.000368939625332132,-0.015251398086547852,5628,1,None,None,Driving
8a16a16a,2025-04-13 12:45:58,905d8477,0,20.692558899227507,0.24042966961860657,0.0,-0.0023096392396837473,-89.406005859375,-0.0007182467682014249,0.0009504936044558909,-0.0034677505027502775,0.6449017524719238,-0.02730727195739746,9.805014610290527,0.00023585261078551412,-0.0007959194481372833,-0.004645578097552061,5688,1,None,None,Driving
